age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
19,Male,Germany,5.955553795394502,TikTok,4,Education,32.636211600231135,1,6.84732076654635,High,51.20911421142569
26,Male,USA,4.302324726434521,YouTube,4,Entertainment,14.740157386048702,1,7.4847681329592515,Medium,24.735916288060267
17,Male,UK,3.9537784920176606,YouTube,5,News,31.54082392196655,0,5.730542013287897,Medium,35.55997853665395
24,Female,UK,5.216383442253486,Instagram,5,Socializing,13.600048321678702,0,5.982181797099855,High,25.401868212729983
13,Female,UK,6.21055895396951,YouTube,1,Content Creation,30.2095248087402,1,5.371392378063252,High,51.60382507985993
19,Female,Brazil,4.833159587109973,Snapchat,5,Entertainment,5.0,1,5.816767192122874,Medium,44.04302167548786
25,Male,India,3.712410716148076,Snapchat,3,News,15.149753471408618,0,7.999544478641408,Medium,31.444348515399668
19,Female,Canada,3.203546660399593,Instagram,1,Socializing,32.571292177982954,0,7.235170996254204,Medium,23.434437323810577
21,Male,India,1.7301229681025716,Instagram,1,Entertainment,35.31950907264916,1,7.71132677390062,Low,25.049359357173387
15,Female,UK,4.235596405281253,Instagram,1,Entertainment,31.092350711262423,0,7.288424977480919,Medium,53.9713932572737
21,Female,India,5.909893198420222,Instagram,1,Content Creation,31.904076445932784,0,6.358716519943796,High,44.42490755260269
26,Female,Brazil,7.120811992553579,Twitter,1,Socializing,30.40905374223387,1,4.218254791115059,High,62.78812630636122
13,Female,Canada,2.6282289008115667,TikTok,3,Entertainment,25.638566654519217,0,7.554279851529805,Medium,19.76806894388156
13,Other,Canada,2.7314675724026216,Instagram,3,Socializing,34.6506736728968,0,7.699558531928476,Medium,24.4368650980541
26,Female,India,3.5895731759055582,Snapchat,1,Entertainment,15.022243567223988,0,8.075384536060263,Medium,60.26301080072443
16,Female,India,1.7757274884943357,YouTube,4,Entertainment,49.693598648557824,1,9.182155092162828,Low,32.90359957297369
21,Female,USA,4.603982957252405,TikTok,5,Socializing,28.885526729316677,1,5.354664818835554,Medium,12.889762818810723
18,Female,India,4.583348061136031,Snapchat,4,Entertainment,40.54770784626505,0,4.55748220606032,Medium,42.15298853624596
25,Female,USA,4.375345596397535,Instagram,2,Socializing,56.16891254045049,1,7.245936800024609,Medium,27.112846857412578
23,Male,USA,4.071528542019132,TikTok,4,Entertainment,25.413152207173344,1,6.995839633097598,Medium,30.743080736599055
15,Male,UK,3.254480703780415,TikTok,5,Entertainment,38.88280503936269,0,8.429770234826169,Medium,26.350009868032664
13,Female,UK,3.1309941844899454,Instagram,2,Education,20.67537235422446,1,7.162905881300199,Medium,45.64320466882957
16,Male,India,3.014259297953995,YouTube,2,Education,15.314547516669064,1,6.795632548783338,Medium,60.67925506671216
24,Female,UK,4.147909965941364,TikTok,3,Entertainment,28.13849145900404,0,8.556642023375982,Medium,16.82207040905478
25,Male,India,4.691614914220831,Instagram,2,Entertainment,36.11319409528011,1,5.93908102953351,Medium,36.91364278813453
21,Male,USA,3.0007311220250976,Instagram,5,Entertainment,38.65988236670796,1,6.891199994043165,Medium,44.48640358039534
15,Female,Germany,3.904815283972797,Instagram,4,Entertainment,24.237904947917954,0,7.590830478984003,Medium,33.53848342495417
24,Male,USA,4.219847280000311,YouTube,1,Socializing,19.90039442545593,1,6.049056372444116,Medium,24.25004647145588
21,Other,Canada,5.497154829873038,Instagram,1,Socializing,35.66622919771513,0,5.648955783466876,High,69.62096416115514
19,Female,India,3.711542057834202,Twitter,2,Education,11.653892120002656,0,6.558515484138792,Medium,86.83734271448887
24,Female,Australia,3.4698149214586382,YouTube,1,Education,20.633645658202607,0,7.767240963897374,Medium,46.85299409997758
26,Female,India,3.03257431388864,TikTok,3,Education,20.81293128151179,1,5.355863676236778,Medium,62.802205481459175
27,Male,UK,3.939560988746937,TikTok,5,News,34.94905086369447,1,5.446061431517019,Medium,72.90760472387976
16,Male,Brazil,4.05668105967769,TikTok,4,Entertainment,26.19642930421608,0,6.568830942312851,Medium,67.31308870188
15,Male,USA,1.4824695711513254,TikTok,4,Socializing,20.087563729162675,1,7.903687100140617,Low,32.67422430620142
22,Male,UK,4.066749223552552,Snapchat,3,Entertainment,38.59233742451332,0,6.879258482943819,Medium,48.206368244132285
27,Female,Canada,4.065115145716042,TikTok,1,Socializing,33.02715913748736,1,7.061204722227266,Medium,80.92970429658727
17,Female,Canada,3.297454475428226,TikTok,4,News,30.75340793296417,1,8.331626534529663,Medium,33.16432304743817
17,Male,Canada,6.470200398952096,YouTube,2,Entertainment,39.85695668382089,0,5.747435214243858,High,15.331277347993217
15,Female,USA,3.242260991647881,Snapchat,1,Socializing,21.053666821166537,0,8.105894997088653,Medium,65.34732588930268
24,Male,Canada,4.672843016201028,Snapchat,2,Entertainment,33.693541955267605,1,5.338852076872381,Medium,35.53346234895417
21,Female,UK,1.860219488602768,Snapchat,3,Entertainment,15.319424999615164,0,9.533426078344403,Low,25.42846045868432
16,Male,India,3.031345739783916,TikTok,4,Entertainment,21.57742257151873,1,8.277691617233096,Medium,39.33529783424496
23,Male,India,4.328972944731102,Instagram,3,News,5.0,0,7.305300390402047,Medium,28.8891182766932
17,Female,USA,2.3364851368833706,Snapchat,4,Entertainment,21.6979205712409,0,7.77425517774139,Low,22.779229694138145
16,Male,Germany,1.7081053308299825,Instagram,1,Education,9.73498056045642,1,8.638735735403818,Low,56.59262150817762
17,Male,Germany,3.0713585828457544,YouTube,2,Education,42.8983810942282,0,6.700517566765907,Medium,43.0543469305628
19,Male,USA,3.0239367889992232,Instagram,1,Education,22.890362910641937,1,6.674280403783931,Medium,42.825294332592506
21,Female,Brazil,3.372095957814676,Instagram,2,Socializing,5.0,1,7.568660366518178,Medium,57.96144900298535
19,Male,Brazil,4.21067948017611,Instagram,2,Education,27.183758490963523,1,6.6320548390385605,Medium,21.06173160977819
25,Female,India,3.2918441137683736,TikTok,1,Entertainment,5.649854788508996,1,7.102037170730043,Medium,82.5600264523859
17,Female,India,2.2976900395925384,Snapchat,1,Entertainment,27.81495194893144,1,6.5398998210033055,Low,34.0695367700732
22,Male,Germany,5.161990242375707,YouTube,2,Content Creation,23.89169185166205,1,5.85204819937058,High,0.0
22,Other,Canada,5.8491017353471895,TikTok,4,Entertainment,21.323029045255225,0,4.772664583267544,High,36.00357763208157
19,Male,Brazil,3.915123381645073,YouTube,5,Entertainment,28.05480183657848,1,6.599147862797134,Medium,26.00201082091029
26,Male,India,4.896304474622319,Instagram,5,Entertainment,23.780557832693223,0,5.956034147650955,Medium,47.80080808701016
27,Male,USA,4.684221994437181,Instagram,2,Education,31.735970073243077,0,5.692315056170546,Medium,33.74709473889069
22,Male,UK,3.9943193129499535,Instagram,3,News,25.01059096172365,1,6.9927007233866085,Medium,74.68369781598098
17,Female,India,2.8228472043474584,Twitter,4,Entertainment,35.333815445480056,0,9.603887304206474,Medium,34.079620618385235
15,Male,India,3.7381614642110894,TikTok,2,Entertainment,15.676008451280769,0,6.392363850735461,Medium,35.213257000902885
19,Male,Canada,4.546207874332243,YouTube,1,Entertainment,41.60959574797071,0,8.196257270735835,Medium,5.649437705005205
25,Female,UK,4.274864049788767,YouTube,5,Education,28.72330660594063,0,8.266031298303187,Medium,44.11038963709885
23,Male,USA,0.8686960054632591,Snapchat,1,Entertainment,22.028242890515426,0,9.929485917461053,Low,44.15308496932334
23,Female,India,2.8093805414193653,TikTok,2,Socializing,5.0,1,7.87663083714108,Medium,58.29315458199674
14,Male,UK,4.6855416188390855,Instagram,3,Entertainment,44.615989471208806,1,5.582746803348842,Medium,48.046401247265294
27,Male,India,2.7913809469275543,Instagram,4,Entertainment,28.675158495491008,1,6.877653500942526,Medium,60.5388610721965
24,Female,USA,4.952743750493782,TikTok,2,News,21.57771442064125,1,5.341532367405378,Medium,29.33124038522618
21,Female,India,4.744751564360376,YouTube,1,Entertainment,17.14406012462952,1,6.4455293937046925,Medium,0.0
22,Female,Canada,2.372866509003111,Instagram,1,Socializing,39.952894942288005,1,7.719579830746923,Low,25.95506665408707
22,Male,UK,5.287471858390832,Instagram,5,Entertainment,44.80780185453341,0,5.810833527474714,High,48.26646975414268
24,Male,Canada,4.703443142503381,Twitter,1,Socializing,32.22588763635386,1,6.747338448033392,Medium,72.14112210110376
13,Female,USA,6.578648360306622,Twitter,2,Education,7.738131276697505,1,6.247595833385354,High,36.425327586942686
25,Female,India,2.652860255288478,Instagram,2,Entertainment,22.56610286925377,1,7.107721070567137,Medium,35.21249485674725
18,Male,Germany,3.1939438296513205,Instagram,3,Education,31.63266425428702,0,6.409974855130195,Medium,14.62030567722023
19,Male,USA,2.7025450521416827,Snapchat,1,Content Creation,25.635802121215026,0,8.594658706541548,Medium,17.16227385020457
26,Female,UK,3.003937156384684,TikTok,4,Entertainment,33.45994653325541,0,6.260028498460853,Medium,19.0419175828732
25,Female,Germany,2.639697724084657,TikTok,3,Entertainment,31.855389205940103,0,7.462640415424331,Medium,0.0
20,Female,India,3.539831805628576,TikTok,2,Socializing,17.742335403232357,1,7.303014566137797,Medium,3.744819183067172
22,Female,Germany,3.715649262143524,YouTube,1,Socializing,30.498206771917825,0,7.921823238663105,Medium,49.52006638362247
21,Male,India,4.307794342771755,Instagram,3,Entertainment,26.0789004558358,1,6.857386952599113,Medium,42.2000085644282
14,Male,USA,3.757242757617111,Snapchat,2,News,5.0,1,6.825237431330604,Medium,11.827342459237164
23,Male,USA,6.717778600351656,TikTok,3,Education,22.88284305707049,0,6.506513814055105,High,93.35817267461806
22,Female,Germany,5.740883896844924,YouTube,3,Socializing,26.83854514499123,0,5.398847991091409,High,3.330894079598941
14,Male,India,2.5044621422859463,TikTok,3,Education,16.38732047102965,1,7.915930751744435,Medium,28.652790229162527
17,Male,India,5.034993147082573,Instagram,5,Entertainment,37.44740031048244,1,5.628363213990969,High,31.83108875093759
25,Female,USA,5.238353637484946,Twitter,4,News,19.08868043952472,0,5.209549238493596,High,38.49121998698291
17,Female,India,5.54687654018213,Snapchat,2,Education,26.017124029628565,1,5.778795659946851,High,58.18179156809013
18,Male,India,2.1176972939238965,YouTube,2,Entertainment,18.37401710217877,1,9.462270850053072,Low,53.209793147734814
15,Female,India,3.4220345982022016,Instagram,5,Entertainment,29.318802732690497,0,7.842234556581595,Medium,20.88944264948969
20,Female,India,3.4618982144327792,YouTube,3,Education,27.760291075355862,1,5.825297009696079,Medium,35.947882063334255
25,Male,UK,2.9813639265060594,YouTube,5,Entertainment,36.71841876878726,0,6.907928738758357,Medium,27.13859709850153
13,Female,Brazil,5.734598016015124,YouTube,4,Entertainment,32.42218532873625,1,6.8284217763579775,High,31.99475124040317
18,Female,Canada,4.537273611027612,Snapchat,5,Entertainment,24.597089735065985,1,7.023894613016786,Medium,13.992978005520095
16,Male,Canada,3.794088946069814,TikTok,2,Entertainment,20.86111914141209,1,7.494973115617178,Medium,68.65599692283037
13,Male,Canada,5.52490319589085,YouTube,4,Entertainment,20.05088746168281,1,6.044673588759843,High,22.03669807813902
27,Female,Canada,4.756038040533746,Instagram,2,Content Creation,21.939193726063387,1,6.718146555956898,Medium,23.795531959368365
19,Male,Brazil,2.878764915621113,YouTube,1,Socializing,26.892614722718548,1,7.2987279637183775,Medium,36.14918046452267
21,Other,India,2.957345302130526,TikTok,5,Socializing,29.89831780909111,1,6.055986286415152,Medium,68.2751563425721
25,Male,India,4.169412455144334,Twitter,1,Entertainment,24.528506114469728,1,7.220605131488631,Medium,0.0
16,Male,USA,3.500005732868714,YouTube,3,Education,30.995093510298112,1,7.5809163790525425,Medium,61.66562207311548
16,Male,USA,4.829921390398194,Instagram,1,Socializing,9.278663348942418,1,5.429499833783691,Medium,12.89182132216524
18,Male,UK,4.693301973961406,TikTok,3,Entertainment,28.235948532879554,1,5.993832697683258,Medium,54.17108169885144
24,Male,India,4.457135427999996,Twitter,3,News,23.456531635640424,1,8.41095294825561,Medium,24.17108668711082
27,Female,Brazil,3.12626196213588,TikTok,4,Socializing,14.315116732755,1,7.179717514773812,Medium,66.71250189177056
15,Male,Brazil,0.5,Twitter,2,Entertainment,26.28958486598609,0,8.922629376965943,Low,63.73156440472905
25,Female,Brazil,1.8123417213408557,Instagram,4,Entertainment,22.55331952897246,1,6.393644390861449,Low,21.35286221707943
24,Female,USA,3.733390118141499,Instagram,3,News,41.49245026481134,0,7.129888576419424,Medium,49.10248963022678
18,Male,India,2.744492630879586,TikTok,5,Entertainment,30.816565458277697,0,6.100257310451157,Medium,64.13392952337335
19,Female,India,6.343461228522426,TikTok,4,Entertainment,26.516531267459488,1,4.289883447369922,High,36.5044344538634
23,Female,UK,4.1450756879874096,TikTok,5,Socializing,12.798016313400495,1,6.762376845603789,Medium,44.01727117650963
22,Male,USA,3.551685054747499,Instagram,4,Entertainment,32.005038218411826,1,9.18519202827581,Medium,40.20118051800566
22,Male,India,3.840087167785263,Instagram,2,Socializing,20.357732919931674,1,7.590516388901769,Medium,45.914376889930246
15,Female,Germany,5.0283573754801285,Snapchat,2,Socializing,24.517974403057377,1,5.247755901573156,High,44.25652607601799
19,Male,India,4.056514913587079,YouTube,3,Education,27.679170113872274,1,6.542259156630003,Medium,37.88079796939678
26,Female,Australia,4.491755184777314,Instagram,2,Entertainment,38.544245783878,1,6.08681660812089,Medium,28.033173600887967
15,Male,India,4.127639043010801,Snapchat,2,Entertainment,30.391832957642947,1,7.53675215135735,Medium,18.310904172318025
25,Female,UK,1.0783126309933202,TikTok,5,Socializing,9.307109780953242,0,9.46635157395857,Low,36.718218763594926
25,Female,India,3.194569938114906,TikTok,2,Entertainment,9.993800837791971,0,8.59688144354239,Medium,13.12849920266452
14,Male,Australia,4.485614247183879,Instagram,5,Socializing,18.302064571036503,1,6.920962141131519,Medium,45.04396003058223
24,Male,India,4.306902645120133,Instagram,1,Entertainment,18.30395907338528,1,7.589662526037303,Medium,40.23221972628548
26,Female,USA,3.3264589355124548,Twitter,2,Socializing,19.185280460214027,1,6.618308526826482,Medium,20.16974018221692
22,Male,India,2.476807216349392,YouTube,1,Education,24.98911452705897,0,6.799139438038333,Low,16.832193769539266
16,Male,Canada,6.432681600704212,YouTube,2,Entertainment,39.164896374317145,0,4.041649295111929,High,20.252545339203824
24,Female,India,1.820920204843999,TikTok,2,Entertainment,25.65388431505541,1,9.62899417888392,Low,37.213203250343234
20,Female,USA,3.692134612916727,TikTok,2,Socializing,12.601564582537115,0,7.054981318808138,Medium,13.422598573661762
25,Female,USA,2.1283716414718845,Instagram,2,Socializing,22.742601030125343,1,9.333384528884649,Low,35.817433660885115
27,Male,Germany,3.3388534533634293,YouTube,5,Entertainment,13.83635344792792,1,8.100497369524119,Medium,0.0
21,Male,Canada,4.328472063831967,Snapchat,3,Entertainment,28.54354620051445,1,6.6517648589860325,Medium,55.44095404528738
19,Male,India,3.6342363431149214,YouTube,2,Socializing,21.70969852282801,1,8.434579786028038,Medium,38.735431339347166
13,Female,UK,5.276442375753187,YouTube,2,Education,32.92346882402128,1,5.715954339474097,High,30.862437823257725
15,Female,UK,1.8520013856606805,YouTube,2,Socializing,18.95311855317033,0,9.242170929988,Low,41.79016690391431
25,Female,Brazil,3.469258577031366,TikTok,4,Education,38.66783796922874,1,8.440859080238392,Medium,13.470487411899924
24,Male,Canada,2.883848390571477,TikTok,1,Entertainment,5.0,1,7.217143400348257,Medium,42.80725862944873
26,Male,Australia,1.6930512143736671,Instagram,2,Education,34.25312635800379,1,8.142065835599372,Low,14.525928202580186
21,Female,India,3.482797555312316,Twitter,4,Education,23.648128318297456,0,5.876337352625353,Medium,26.581014924545485
27,Male,India,4.306393639444366,Instagram,2,Socializing,14.998382400575268,1,8.726977379934773,Medium,31.12204716144165
24,Male,India,3.32147153139516,TikTok,1,Entertainment,28.05972238677573,1,6.80987777774082,Medium,27.539676132064063
13,Female,Germany,0.6936286197954771,YouTube,3,Education,22.87377226784895,1,9.83561889413493,Low,54.73510578692375
21,Female,Germany,4.908349346192181,Snapchat,5,Entertainment,46.7952450795037,1,5.014456054367056,Medium,48.19976976981351
20,Male,UK,4.951360259308751,YouTube,2,Education,5.0,0,6.576503078918202,Medium,98.97229403618783
13,Male,Germany,4.615084285686885,Twitter,2,Socializing,10.887511347562738,1,6.5850211545420345,Medium,17.145967133618885
18,Female,Brazil,2.3107208485031085,Instagram,1,Socializing,25.81444320320964,0,8.23668707442884,Low,24.564831494148237
17,Female,India,2.7306002456876186,YouTube,2,Entertainment,25.82201358624705,1,8.911476936675943,Medium,58.2296398464464
18,Male,India,4.929740616598349,YouTube,3,Education,17.261929440140285,0,8.60721929508837,Medium,7.938819089933787
22,Male,USA,1.6244355804115846,Instagram,4,Socializing,27.476151255832654,1,7.296313129015671,Low,57.82349573688049
24,Female,Canada,0.6912316977599735,Instagram,4,Socializing,22.77688537576744,0,10.0,Low,20.93967323550566
25,Other,India,1.3069669210396206,TikTok,4,Education,43.1572211291094,1,8.673303938159346,Low,37.96460367190118
25,Female,Australia,6.717797595345126,Twitter,4,Socializing,10.748771487470131,1,4.750761282679657,High,14.493593580384122
25,Female,India,3.265140042022232,Twitter,3,Socializing,22.675204214521635,0,7.147536145981229,Medium,35.54819203006154
27,Male,USA,5.055452693059422,Instagram,4,Socializing,17.972876809138675,1,5.172586768398245,High,59.95761551157408
17,Female,USA,7.1617427117293,YouTube,2,Entertainment,48.6764651577533,1,4.228758779687935,High,37.72618005958014
18,Male,UK,4.720476839853228,Instagram,2,Education,32.54647851054529,0,6.021432078378661,Medium,23.399906069307065
17,Male,Brazil,5.74745877795738,Snapchat,1,News,33.32008851686594,1,4.783429217073573,High,16.566106839024933
23,Male,India,6.534897788412697,YouTube,1,Entertainment,36.673717220334936,0,5.717646993629917,High,0.0
24,Female,Canada,4.339034891413893,Twitter,4,Education,6.998071987866446,0,6.72530746191002,Medium,54.531634346501065
17,Male,India,3.200216351419409,Instagram,1,Socializing,31.193004687643853,1,7.228297963335233,Medium,64.53010300674146
16,Male,UK,0.5,Instagram,4,Entertainment,28.062621525712363,1,9.491175334681753,Low,49.722016158696015
15,Female,Canada,3.9030868463095,Instagram,3,Entertainment,35.019966258740794,0,6.121464314448268,Medium,70.2495698655062
15,Male,Germany,5.674472025440384,Twitter,4,Entertainment,23.431332495195647,0,6.348668357628694,High,55.60036901846994
16,Female,Germany,1.862472745826924,YouTube,4,Socializing,5.0,0,8.140940850281472,Low,34.8449007650224
21,Male,India,5.93397103651624,Snapchat,3,Entertainment,25.126603474087577,1,5.533051067330256,High,18.099600193892265
14,Male,UK,3.761955606610006,Instagram,4,Education,27.31471295428545,1,6.377580904368047,Medium,24.013878083445555
27,Female,USA,1.3189933138762928,Instagram,4,Socializing,8.563947140547647,1,9.439324796650071,Low,63.381098145012174
21,Male,India,2.634916822144338,YouTube,2,Education,17.233369434172623,1,6.495673564841508,Medium,9.334513846308568
13,Male,India,3.052603315898493,TikTok,1,Entertainment,17.585723392639522,1,9.361749470544964,Medium,39.531132919897885
26,Male,Brazil,1.8726902906773748,TikTok,5,Entertainment,25.330408522373997,1,8.932718480226644,Low,0.0
27,Female,USA,1.3876704886583022,TikTok,3,Education,14.902844263432565,0,9.791357292105465,Low,29.56654493200498
27,Female,USA,5.851479012847113,TikTok,3,Entertainment,44.71894481529823,1,4.997953158479434,High,29.627280669863328
13,Male,India,3.368544831413776,Instagram,2,Socializing,36.47641914376024,1,4.217163155349013,Medium,93.9206911211652
17,Male,UK,5.6336446560627245,TikTok,2,Entertainment,30.39798953855127,0,5.480946649429955,High,55.009480736518825
18,Female,Germany,4.476347246691473,YouTube,3,Entertainment,11.14243033468956,1,6.027377964910694,Medium,88.31384292551365
18,Male,USA,4.302729508139413,Twitter,5,Content Creation,16.754503241272083,1,6.186172637477735,Medium,43.50139155652973
15,Other,India,4.393590535294947,Twitter,3,Education,17.047004075328047,1,4.906574397124099,Medium,46.22427116462113
19,Female,Canada,3.748853670939998,Twitter,4,Socializing,31.461978263164504,0,5.292983133575372,Medium,22.50984421830704
21,Female,India,3.9756533860711394,Instagram,3,Entertainment,21.454013824403813,0,7.959403804378712,Medium,48.18279858187641
23,Female,India,3.9401300749679553,YouTube,4,Socializing,5.0,0,7.129717590814014,Medium,52.79040024661324
24,Female,Canada,2.70530391248988,Snapchat,4,Socializing,33.691164730266934,0,9.297518056593647,Medium,58.92028239720365
22,Male,India,4.137658377707484,YouTube,3,Education,32.17984646493612,1,5.311971219537739,Medium,27.301898297819463
20,Female,Germany,2.568671958894252,Snapchat,5,Education,28.22840351366612,0,8.02049325600067,Medium,4.712212712006362
18,Female,USA,1.7790578773752457,TikTok,2,Entertainment,30.935105247731816,1,8.962986480540254,Low,32.827370020707306
24,Female,Germany,1.725974518895737,Snapchat,1,Socializing,28.05790398755864,1,9.6077429488696,Low,64.42805288484834
20,Female,USA,1.6329112504168393,YouTube,4,Education,29.17204175095966,0,8.271004892479821,Low,62.64899469021948
24,Female,Brazil,3.2899194742982742,YouTube,3,News,19.507360836884143,0,8.101015389397558,Medium,24.80127529767021
17,Female,India,3.861510713551916,TikTok,3,Socializing,24.357645876389647,0,5.851486033877828,Medium,0.0
20,Male,India,3.844397692638519,Instagram,2,Education,21.929303783406148,1,6.755729850414923,Medium,9.45319580021308
22,Other,UK,4.182826701024156,TikTok,2,Education,30.543863629229456,0,6.432237039670666,Medium,42.5843492336974
24,Female,UK,3.748352483739468,Instagram,5,News,31.679254082744325,1,7.618373817337603,Medium,88.70380436548444
16,Female,UK,0.5,TikTok,5,Entertainment,43.26952299135976,1,9.905573428095911,Low,14.942629929257052
22,Male,India,2.0734507082193785,TikTok,3,Entertainment,26.693849743252105,0,7.980285021116163,Low,48.697220545220645
20,Male,UK,3.617830030714261,Instagram,1,Entertainment,22.85158408849008,0,7.718757441249693,Medium,43.00227648604313
22,Male,USA,2.684128298935218,Instagram,5,Socializing,20.58061109214587,1,7.44086709957956,Medium,16.343119115710373
24,Female,Australia,2.943421818396578,YouTube,4,Entertainment,20.88738696082893,1,7.203906341873568,Medium,61.64790758957218
14,Male,Germany,8.639557367949484,Instagram,2,Content Creation,21.9908522587969,0,2.9984914601426973,High,18.22956101616643
24,Male,India,4.678030985830889,YouTube,3,News,32.91644047644667,1,6.222189645838374,Medium,49.37448382850447
24,Female,Canada,4.020554757949489,Snapchat,4,Entertainment,19.277412152340883,1,7.058946490896234,Medium,30.61858279582338
17,Male,India,3.916662640656269,Instagram,2,News,33.34228273614215,0,5.021503628468659,Medium,48.32139369393232
21,Female,USA,5.8351231122854585,TikTok,1,Socializing,35.83879913957398,1,5.332197256656385,High,3.0835907887749485
16,Female,Australia,1.0215546270984397,Twitter,5,Entertainment,16.699255756567275,1,7.600980190238365,Low,20.43882545199522
23,Female,USA,1.9727759540322467,YouTube,4,Entertainment,26.3230157328018,1,8.117572114483224,Low,70.9436914143236
18,Female,Canada,5.003921603604187,Snapchat,2,Entertainment,27.577488239524385,1,7.86467879194775,High,40.57128430227748
27,Female,India,4.413053850478537,TikTok,5,Socializing,23.16841264947625,1,7.02892436831678,Medium,4.548310847984823
13,Male,Germany,2.6419642836071056,Instagram,3,Entertainment,14.11588181194164,1,8.370207085851902,Medium,14.984108207129747
21,Other,India,1.2035791702539953,TikTok,2,Education,38.96662470386536,0,9.35445598464116,Low,37.11932633121152
13,Male,Australia,5.977884714152628,TikTok,5,Entertainment,24.852495579713164,1,4.768716540338254,High,49.9484298638293
17,Male,India,4.130926876072268,Instagram,3,Education,17.75958372988257,1,6.722847235521363,Medium,40.15952646632301
16,Male,India,3.145707227287178,YouTube,1,Entertainment,18.86689948921293,1,6.162274474556087,Medium,33.665475741278264
25,Female,India,4.724834197053027,Instagram,5,Content Creation,27.43195013168869,1,5.592731123502497,Medium,54.41825264143425
24,Female,Australia,1.5484712143553323,Snapchat,2,Entertainment,24.88818512145701,0,8.38387505622373,Low,20.72781568125382
25,Female,Brazil,4.89015249471927,TikTok,5,Entertainment,20.760021584808257,0,4.173294638802265,Medium,0.2555513375613643
25,Male,Brazil,3.349799713323116,TikTok,4,Socializing,20.11176869600706,1,6.854519475454524,Medium,52.356893605821206
26,Female,Germany,4.746045850348137,Instagram,1,Education,17.082653270699186,0,6.356011945896081,Medium,57.20294424609517
15,Female,USA,3.659581595969511,TikTok,1,Socializing,25.284956913441096,1,8.076641663309582,Medium,59.69630644706302
25,Male,India,4.757206253610431,Instagram,3,Socializing,29.27432651068571,1,5.447302833640418,Medium,74.16740545096336
18,Male,India,0.5,TikTok,2,Socializing,34.699982692413194,0,10.0,Low,41.63671070877791
14,Female,USA,2.83053229810231,TikTok,1,Socializing,11.51850981266303,1,6.718386715517144,Medium,33.71356910931964
15,Male,India,5.120889495215806,YouTube,2,Education,7.558626496672087,0,5.497860067958609,High,56.73959696084356
17,Other,Canada,4.331560011064277,Instagram,2,Content Creation,22.54915924070453,1,5.721974970244535,Medium,21.28209508106969
27,Female,UK,1.2991971528767392,TikTok,2,Entertainment,34.952491708989264,1,7.808957847156909,Low,53.7504695878379
21,Male,India,3.957594173187292,TikTok,3,Education,21.51430447594616,0,6.933438594450837,Medium,68.53706857454969
14,Male,USA,1.1450798628643062,TikTok,1,Entertainment,18.21877396523965,0,8.937952594640713,Low,14.822490951552489
22,Male,Germany,4.962909459226662,TikTok,2,Education,28.167949473078128,1,7.226602968488349,Medium,47.703234183979895
20,Male,Germany,5.054277869715975,TikTok,5,Socializing,35.45433451416652,1,7.005058529558531,High,41.18284650677428
26,Male,USA,2.0159111716829425,Instagram,1,Socializing,28.447556090022108,1,8.189471515950311,Low,19.323193802226225
14,Male,Canada,3.5087298337460537,TikTok,5,Entertainment,16.3291707015924,1,7.564033378034586,Medium,37.14901715572518
23,Male,Brazil,2.9335356942337056,Instagram,4,Education,25.87671339490326,0,7.828848597360447,Medium,72.85081725064856
25,Female,India,4.444019950595635,Instagram,1,Education,33.6739072814353,0,5.572617558335112,Medium,70.99153238479927
17,Female,Canada,0.5,YouTube,3,Entertainment,26.303392130617887,0,9.408251516760105,Low,38.01190320798128
19,Male,Brazil,3.2567548670048856,Instagram,1,Socializing,39.73299006310236,0,7.414147125087873,Medium,45.98638332018376
20,Female,Germany,3.453829671548189,Snapchat,3,News,27.326928975101534,1,6.289482047779663,Medium,38.83396471798122
13,Female,India,2.8355758909841478,YouTube,2,Content Creation,33.70536426268534,1,6.450880848109033,Medium,17.80021401418327
18,Male,India,2.7102962970051143,TikTok,4,Entertainment,10.966093679937195,0,7.9034451694189904,Medium,46.50945611453701
13,Male,USA,5.183862932007815,Instagram,1,Content Creation,23.100458052724026,1,7.758159372457158,High,38.58186051452273
14,Male,Canada,3.46489037342181,TikTok,3,Socializing,21.33691573961491,0,5.919611923665068,Medium,47.591169643534734
27,Male,Germany,4.421347776888774,Instagram,5,Education,20.43755667435961,1,6.057110740104322,Medium,20.647495139775916
13,Male,USA,4.481030667678139,YouTube,2,News,29.815938090673853,0,7.05489103545905,Medium,23.398743747919248
23,Male,Australia,2.2888829770072574,Instagram,1,Education,27.46398131026202,0,7.721479424996456,Low,17.73689807259792
17,Female,India,4.532727375711853,Snapchat,4,Entertainment,6.234117748785735,1,5.834544645844059,Medium,52.55435357408943
22,Male,India,6.11026684173658,Instagram,4,Socializing,11.48471991470249,1,3.993790355071965,High,0.0
27,Male,India,4.507137335028563,Instagram,5,News,24.129618951826806,0,7.70327894623326,Medium,28.29420945191661
21,Male,UK,6.0619913183954575,YouTube,4,Socializing,12.826055978597664,0,4.01032051941841,High,39.972460019861465
18,Female,USA,3.984195744951028,Instagram,2,Socializing,16.34541553731669,1,6.40259792680498,Medium,45.7379108594356
23,Female,India,4.63245048896678,Instagram,3,Entertainment,28.10090047054594,0,5.741709587935409,Medium,27.83055522640825
